Date,Nuclear,Gaz,Charbon,Biomasse,Fioul,Hydro,STEP Pompage,STEP Turbinage,Batterie Injection,Batterie Soutirage,RES,Charge,Charge Nette
2020-01-07T04:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,486.1630789302021,0.0,0.0,1990,10216,8226
2020-01-07T05:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,735.1630789302022,0.0,0.0,2242,10717,8475
2020-01-07T06:00:00,5580.0,0.0,2160.0,0.0,0.0,355.1630789302021,0.0,1200.0,0.0,0.0,2613,11908,9295
2020-01-07T07:00:00,5580.0,0.0,2160.0,0.0,0.0,612.1630789302021,0.0,1200.0,0.0,0.0,3390,12942,9552
2020-01-07T08:00:00,5580.0,0.0,2160.0,0.0,0.0,358.1630789302021,0.0,1200.0,0.0,0.0,3983,13281,9298
2020-01-07T09:00:00,5580.0,0.0,2160.0,0.0,0.0,929.163078930202,0.0,1200.0,0.0,0.0,3484,13353,9869
2020-01-07T10:00:00,5580.0,5.456968210637569e-13,2160.0,0.0,0.0,654.1630789302017,0.0,1200.0,0.0,0.0,3782,13376,9594
2020-01-07T11:00:00,5580.0,0.0,2160.0,0.0,0.0,570.1630789302021,0.0,1200.0,0.0,0.0,3943,13453,9510
2020-01-07T12:00:00,5580.0,0.0,2160.0,0.0,0.0,505.1630789302021,0.0,1200.0,0.0,0.0,3975,13420,9445
2020-01-07T13:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,871.1630789302022,0.0,0.0,4526,13137,8611
2020-01-07T14:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,770.1630789302022,0.0,0.0,4348,12858,8510
2020-01-07T15:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,878.1630789302022,0.0,0.0,4014,12632,8618
2020-01-07T16:00:00,5580.0,0.0,2160.0,0.0,0.0,743.1382909329564,0.0,339.02478799724577,0.0,0.0,3722,12544,8822
2020-01-07T17:00:00,5580.0,0.0,2160.0,0.0,0.0,2023.163078930202,0.0,0.0,0.0,0.0,3297,13060,9763
2020-01-07T18:00:00,5580.0,5.456968210637569e-13,2160.0,0.0,0.0,2758.1630789302017,0.0,0.0,0.0,0.0,2995,13493,10498
2020-01-07T19:00:00,5580.0,5.456968210637569e-13,2160.0,0.0,0.0,3127.1630789302017,0.0,0.0,0.0,0.0,2500,13367,10867
2020-01-07T20:00:00,5580.0,5.456968210637569e-13,2160.0,0.0,0.0,1660.1630789302017,0.0,0.0,0.0,0.0,3017,12417,9400
2020-01-07T21:00:00,5580.0,1.3642420526593928e-13,2160.0,0.0,0.0,2071.163078930201,0.0,0.0,0.0,0.0,1797,11608,9811
2020-01-07T22:00:00,5580.0,3.637978807091713e-13,2160.0,0.0,0.0,712.1630789302021,0.0,0.0,0.0,0.0,3240,11692,8452
2020-01-07T23:00:00,5580.0,3.637978807091713e-13,2160.0,0.0,0.0,808.1630789302017,0.0,0.0,0.0,0.0,3224,11772,8548
2020-01-08T00:00:00,5580.0,605.1630789302025,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,2644,11133,8489
2020-01-08T01:00:00,5580.0,793.8000000000009,2160.0,58.5,85.5,619.3630789302015,0.0,0.0,0.0,0.0,1471,10768,9297
2020-01-08T02:00:00,5580.0,1.818989403545857e-13,2160.0,58.5,85.5,1153.163078930202,0.0,0.0,0.0,0.0,1398,10435,9037
2020-01-08T03:00:00,5580.0,351.00000000000057,2160.0,58.5,85.5,47.163078930201664,0.0,0.0,0.0,0.0,1675,9957,8282
2020-01-08T04:00:00,5580.0,134.9999999999993,2160.0,58.5,85.5,367.1630789302021,0.0,0.0,0.0,0.0,1424,9810,8386
2020-01-08T05:00:00,5580.0,135.0,2160.0,58.5,85.5,691.1630789302022,0.0,0.0,0.0,0.0,1479,10189,8710
2020-01-08T06:00:00,5580.0,134.99999999999963,2160.0,58.5,85.5,1478.1630789302017,0.0,0.0,0.0,0.0,1602,11099,9497
2020-01-08T07:00:00,5580.0,0.0,2160.0,58.5,85.5,2182.1630789302017,0.0,0.0,0.0,0.0,1840,11906,10066
2020-01-08T08:00:00,5580.0,0.0,2160.0,58.5,85.5,2084.1630789302017,0.0,0.0,0.0,0.0,2229,12197,9968
2020-01-08T09:00:00,5580.0,0.0,2160.0,58.5,85.5,1595.1630789302017,0.0,0.0,0.0,0.0,2810,12289,9479
2020-01-08T10:00:00,5580.0,0.0,2160.0,58.5,85.5,1245.1630789302017,0.0,0.0,0.0,0.0,3213,12342,9129
2020-01-08T11:00:00,5580.0,0.0,2160.0,58.5,85.5,1116.1630789302017,0.0,0.0,0.0,0.0,3422,12422,9000
2020-01-08T12:00:00,5580.0,0.0,2160.0,58.5,85.5,948.1630789302016,0.0,0.0,0.0,0.0,3622,12454,8832
2020-01-08T13:00:00,5580.0,0.0,2160.0,58.5,85.5,635.1630789302021,0.0,0.0,0.0,0.0,3620,12139,8519
2020-01-08T14:00:00,5580.0,0.0,2160.0,58.5,85.5,344.1630789302021,0.0,0.0,0.0,0.0,3654,11882,8228
2020-01-08T15:00:00,5580.0,0.0,2160.0,58.5,85.5,95.16307893020394,0.0,0.0,0.0,0.0,3648,11627,7979
2020-01-08T16:00:00,5580.0,0.0,2160.0,58.5,85.5,94.16307893020394,0.0,0.0,0.0,0.0,3554,11532,7978
2020-01-08T17:00:00,5580.0,0.0,2160.0,58.5,85.5,879.1630789302017,0.0,0.0,0.0,0.0,3382,12145,8763
